Experiment,Train_H@1,Train_H@3,Train_H@10,Train_MRR,Val_H@1,Val_H@3,Val_H@10,Val_MRR,Test_H@1,Test_H@3,Test_H@10,Test_MRR
1_0_6,0.5273876404494382,0.7413974719101124,0.9290730337078652,0.6604356162360415,0.4897003745318352,0.7092696629213483,0.9138576779026217,0.6289500829169868,0.473463687150838,0.7081005586592178,0.9236499068901304,0.6192008024673552
1_10_4,0.4328183520599251,0.6380500936329588,0.8617743445692884,0.5699802743097283,0.41760299625468167,0.6207865168539326,0.8544007490636704,0.5573501224714155,0.3817504655493482,0.5940409683426443,0.840782122905028,0.5275989105612967
1_11_3,0.46319054307116103,0.6600538389513109,0.8696746254681648,0.5940326200182601,0.448501872659176,0.651685393258427,0.8623595505617978,0.5825411915913239,0.41108007448789574,0.6229050279329609,0.8496275605214153,0.5523530841419216
1_12_2,0.4698618913857678,0.6674859550561798,0.8711376404494382,0.6004194499078692,0.4452247191011236,0.6512172284644194,0.8665730337078652,0.5822497031271114,0.40875232774674114,0.6284916201117319,0.8580074487895717,0.5534544521897271
1_13_1,0.46336610486891383,0.6650866104868914,0.8743562734082397,0.596560475535116,0.4307116104868914,0.6376404494382022,0.8656367041198502,0.5707299234762588,0.40083798882681565,0.6103351955307262,0.8505586592178771,0.5425206438129279
1_14_0,0.42989232209737827,0.6429658239700374,0.8745318352059925,0.5713507833246527,0.40308988764044945,0.6254681647940075,0.8637640449438202,0.5503301375961402,0.3747672253258845,0.5945065176908753,0.8556797020484171,0.5235678278362897
1_1_1,0.6355337078651685,0.8388927902621723,0.9656484082397003,0.7517187975420284,0.5735018726591761,0.7916666666666666,0.9499063670411985,0.700300608122468,0.5679702048417132,0.8016759776536313,0.9548417132216015,0.7021211297215092
1_1_13,0.4168422284644195,0.6550210674157303,0.8675093632958801,0.5664517628464613,0.39419475655430714,0.6404494382022472,0.8623595505617978,0.5496288064467698,0.361731843575419,0.6052141527001862,0.8445065176908753,0.5195864535529633
1_1_5,0.44955524344569286,0.6897237827715356,0.9049625468164794,0.6008962081283732,0.426498127340824,0.672752808988764,0.8848314606741573,0.5802689952438012,0.41573556797020483,0.6508379888268156,0.8812849162011173,0.565864089066862
1_2_0,0.641619850187266,0.84562265917603,0.967755149812734,0.7572680784302713,0.5735018726591761,0.797752808988764,0.952247191011236,0.7057742608948511,0.5698324022346368,0.8095903165735568,0.9543761638733705,0.7053326977773409
1_2_12,0.4190074906367041,0.6364700374531835,0.8730102996254682,0.5628490168137682,0.3955992509363296,0.6100187265917603,0.8586142322097379,0.5414679025825556,0.3710428305400372,0.5870577281191807,0.8580074487895717,0.5194864494147836
1_2_4,0.5125819288389513,0.7248361423220974,0.9242158239700374,0.6463231666544051,0.4747191011235955,0.6896067415730337,0.9049625468164794,0.6131508974615563,0.45391061452513964,0.6843575418994413,0.8961824953445066,0.5991259089253581
1_3_11,0.42427434456928836,0.6362359550561798,0.8710205992509363,0.5653850381206107,0.399812734082397,0.6067415730337079,0.8590823970037453,0.5436453750622788,0.3789571694599628,0.5912476722532588,0.8524208566108007,0.5255569750937202
1_3_3,0.5410229400749064,0.7474836142322098,0.9257958801498127,0.669045911579189,0.5009363295880149,0.7088014981273408,0.9105805243445693,0.6336058097774379,0.4781191806331471,0.7001862197392924,0.9124767225325885,0.6204213372137098
1_4_10,0.43293539325842695,0.6391034644194756,0.8693820224719101,0.5715516351216647,0.39185393258426965,0.5987827715355806,0.8567415730337079,0.5357823056659786,0.3743016759776536,0.5940409683426443,0.8421787709497207,0.5245182304672177
1_4_2,0.5077247191011236,0.724309456928839,0.922752808988764,0.6432353360283786,0.47331460674157305,0.6961610486891385,0.9068352059925093,0.6165878935675463,0.44925512104283055,0.6699255121042831,0.9027001862197392,0.593155155435572
1_5_1,0.4637757490636704,0.6946980337078652,0.9128628277153558,0.6105837702869871,0.42228464419475653,0.6605805243445693,0.8941947565543071,0.5757479560706981,0.40875232774674114,0.6485102420856611,0.888268156424581,0.5638993054169047
1_5_9,0.4321746254681648,0.6477645131086143,0.8673338014981273,0.5730032935826747,0.4133895131086142,0.6310861423220974,0.8675093632958801,0.5589508743640343,0.3915270018621974,0.5972998137802608,0.8431098696461825,0.5355489503446276
1_6_0,0.5296114232209738,0.7438553370786517,0.9240987827715356,0.6614221108760033,0.5023408239700374,0.7176966292134831,0.9147940074906367,0.6370787115047462,0.49115456238361266,0.696927374301676,0.9064245810055865,0.6248858195461178
1_6_8,0.45692883895131087,0.6539091760299626,0.8715472846441947,0.589618990043565,0.43820224719101125,0.6432584269662921,0.8703183520599251,0.5768621931796067,0.41201117318435754,0.6135940409683427,0.8440409683426443,0.5513831749966216
1_7_7,0.4248010299625468,0.6396886704119851,0.871313202247191,0.5679044413519793,0.4035580524344569,0.6123595505617978,0.8642322097378277,0.5474212165717529,0.36964618249534453,0.5879888268156425,0.8468342644320298,0.5200863291354709
1_8_6,0.42000234082397003,0.6401568352059925,0.8692649812734082,0.563864342474166,0.4101123595505618,0.6240636704119851,0.8600187265917603,0.5536499316584511,0.3719739292364991,0.601024208566108,0.8496275605214153,0.5242318219749645
1_9_5,0.4215238764044944,0.6417368913857678,0.869440543071161,0.5655585698569666,0.40823970037453183,0.6193820224719101,0.8632958801498127,0.5523918812585966,0.3645251396648045,0.6024208566108007,0.845903165735568,0.5213263524463592
2_0_1,0.5985486891385767,0.808813202247191,0.9404260299625468,0.7198613100880733,0.548689138576779,0.7780898876404494,0.9372659176029963,0.6829700264360862,0.5200186219739292,0.7662942271880819,0.930633147113594,0.6624782884082696
2_0_13,0.38717228464419473,0.6235955056179775,0.8760533707865169,0.5429308214149994,0.375936329588015,0.598314606741573,0.8689138576779026,0.5295880471337954,0.330074487895717,0.5721601489757915,0.8412476722532588,0.49297075747820934
2_0_5,0.4556413857677903,0.6955758426966292,0.9139161985018727,0.6062292161728208,0.4344569288389513,0.6643258426966292,0.9021535580524345,0.584116694067882,0.3919925512104283,0.6280260707635009,0.8961824953445066,0.5495677844472668
2_10_3,0.4116924157303371,0.6347144194756554,0.8828417602996255,0.5604957576590914,0.39279026217228463,0.6212546816479401,0.8703183520599251,0.5444796092186606,0.3580074487895717,0.5782122905027933,0.8663873370577281,0.5143594333676236
2_11_2,0.42421582397003743,0.6417368913857678,0.8833684456928839,0.5701215071421704,0.4002808988764045,0.6095505617977528,0.8693820224719101,0.5466070581232246,0.3691806331471136,0.5935754189944135,0.8729050279329609,0.5259193260162957
