Experiment,Train_H@1,Train_H@3,Train_H@10,Train_MRR,Val_H@1,Val_H@3,Val_H@10,Val_MRR,Test_H@1,Test_H@3,Test_H@10,Test_MRR
10_1_4,0.5503524949496338,0.6946005744362143,0.8245908172660684,0.6439438579961384,0.15386029411764707,0.24871323529411765,0.3588235294117647,0.22261400830846767,0.15075097348414612,0.24782124976821807,0.3608381234934174,0.22168475752892408
10_2_3,0.3539172976761444,0.5077438948974123,0.6644564156829332,0.4584890671531098,0.11470588235294117,0.19669117647058823,0.2911764705882353,0.17467829534203907,0.11227517151863527,0.19942518078991284,0.2962173187465233,0.17491476172500015
10_3_2,0.10712960545302129,0.17384253851333709,0.2583520002198799,0.16070235449088452,0.034926470588235295,0.0713235294117647,0.12159926470588235,0.06596532829543832,0.03847580196551085,0.07379936955312442,0.12061932134248099,0.06869122312470469
10_4_1,0.3517528550029546,0.5034905932634298,0.6483433424491871,0.4525627539893508,0.09457720588235294,0.17003676470588236,0.26544117647058824,0.1511529804524375,0.09252735026886705,0.16539959206378638,0.264231411088448,0.1486812472735883
10_5_0,0.30590789781082084,0.4251034122610524,0.574875973999203,0.39402872218190416,0.13014705882352942,0.20238970588235294,0.29641544117647056,0.1853658115562996,0.1323938438716855,0.20072315965139997,0.29241609493788245,0.18582694714587092
11_0_4,0.07317190484697735,0.12397790207099373,0.18913793340387813,0.11384671677453082,0.028400735294117647,0.06268382352941176,0.11534926470588236,0.05743785074379706,0.026515853884665305,0.06119043204153533,0.11626182087891712,0.05603949642202984
11_1_3,0.5085753157337805,0.6557436750175217,0.7817279810903294,0.6031135611724011,0.14356617647058822,0.23943014705882354,0.34448529411764706,0.21082966635192854,0.14546634526237714,0.23613944001483406,0.3473020582236232,0.2123947870987143
11_2_2,0.15814861132106586,0.24208088831475807,0.3550441821155194,0.22554122213088468,0.05091911764705882,0.09954044117647058,0.16672794117647058,0.09134068368695873,0.053124420545151124,0.10152048952345633,0.17328017800852957,0.09456166008967232
11_3_1,0.282676213118584,0.4152019459370319,0.5461335495485591,0.37325290074481016,0.0859375,0.15340073529411766,0.2369485294117647,0.13711337349008257,0.08956054144261079,0.1562210272575561,0.23762284442796217,0.1404677140885815
11_4_0,0.35596492915744776,0.5140654417524427,0.6683111850151855,0.4610597761097757,0.10900735294117647,0.1849264705882353,0.28051470588235294,0.16663133565429952,0.11106990543296866,0.189412201001298,0.2915816799554979,0.17057355057195675
12_0_3,0.28981543831681944,0.4207745269146729,0.5582956559979111,0.3805347494576674,0.08520220588235294,0.14926470588235294,0.23042279411764705,0.13396067115218183,0.08529575375486742,0.15093639903578712,0.23011310958650102,0.1353838343155785
12_1_2,0.3918534500529086,0.5404166723927055,0.6833317300424643,0.49130659461511894,0.11994485294117647,0.2,0.28860294117647056,0.17799070387843818,0.11793065084368626,0.19284257370665678,0.2904691266456518,0.17492490807266073
12_2_1,0.41532562837549986,0.5574023939423091,0.6983660175629063,0.5116580198507101,0.12463235294117647,0.2079044117647059,0.3089154411764706,0.18600542672911363,0.12608937511589097,0.20888188392360468,0.30864083070647136,0.187346496322492
12_3_0,0.3802479145766625,0.5316008630285707,0.678721123586241,0.48156542507096173,0.10762867647058824,0.17748161764705883,0.2713235294117647,0.1625308743171429,0.11301687372519933,0.18394214722788801,0.27962173187465234,0.16833464474076265
13_0_2,0.39954924622425,0.5519397529099729,0.7123215193700441,0.5038486965106848,0.159375,0.2536764705882353,0.3604779411764706,0.2278423540111276,0.15677730391247913,0.25134433524939737,0.3651956239569813,0.2266750240383543
13_1_1,0.5065276842524771,0.6488380722030591,0.7736405238638394,0.5986763269644916,0.1410845588235294,0.22435661764705883,0.325,0.20216595047031163,0.14444650472835158,0.23066938624142408,0.328110513628778,0.20637297555647702
13_2_0,0.4680143471628623,0.6376310690285432,0.7650377231437328,0.5732347592391889,0.17931985294117647,0.2884191176470588,0.3938419117647059,0.25354568534910954,0.1769886890413499,0.28073428518449844,0.39254589282403113,0.2501586419045969
14_0_1,0.5043563703327058,0.6487762309838251,0.7711874888342243,0.5972139650622408,0.12849264705882352,0.21360294117647058,0.3162683823529412,0.19107484678701483,0.1298905989245318,0.2124976821806045,0.3148525866864454,0.1921170427796184
14_1_0,0.4664202179559416,0.6171616254620913,0.7512471312545522,0.5652331526320604,0.13391544117647058,0.22141544117647058,0.32536764705882354,0.19726901141779274,0.13387724828481365,0.21991470424624512,0.3235675876135731,0.19734941505325782
15_0_0,0.5959638297579947,0.7346049720340264,0.8368903486470516,0.6809846505437852,0.1708639705882353,0.2672794117647059,0.3747242647058823,0.24013869341601715,0.17188948637122195,0.2738735397737808,0.3863341368440571,0.24361129118402552
1_0_0,0.09227397034369976,0.14487336292550196,0.20742919180397706,0.13338858579806062,0.03869485294117647,0.06755514705882353,0.10928308823529412,0.06345053848346248,0.040330057481921006,0.06647506026330428,0.10782495827925088,0.06407792116059657
1_0_14,0.4764247529786854,0.6231189962482994,0.7535627413525362,0.5722285256902933,0.12389705882352942,0.20349264705882353,0.30716911764705884,0.18496438054945247,0.12034118301501948,0.20415353235675876,0.3128129056183942,0.18394795601479938
1_0_2,0.5538018607335743,0.6869460057443622,0.7939862849918232,0.6379043151923893,0.1420955882352941,0.22012867647058823,0.3200367647058823,0.2012035260004747,0.13879102540330057,0.22232523641757834,0.3224550343037271,0.20033890893798045
1_0_6,0.6113966495801668,0.7562562700125056,0.8606854755589759,0.7004001960621103,0.16084558823529413,0.2692095588235294,0.37784926470588237,0.23615649566138264,0.17198219914704246,0.27053587984424254,0.3767847209345448,0.24200039195075249
1_10_4,0.3782277680816854,0.5418184066953426,0.6909175862685009,0.4852614874278207,0.103125,0.18501838235294119,0.2849264705882353,0.16408881067287726,0.10532171333209717,0.1870943816057853,0.2873168922677545,0.16629144413491298
1_11_3,0.32612310525375515,0.4793519040224277,0.6357827036981049,0.43052904260794855,0.10735294117647058,0.1849264705882353,0.2874080882352941,0.1670155365464938,0.1068978305210458,0.1908956054144261,0.2945484887817541,0.1702914844007834
1_12_2,0.5070636414858384,0.6545412068657496,0.7857682740802836,0.6033320551790657,0.14806985294117647,0.2391544117647059,0.3426470588235294,0.2136860883046505,0.15028740960504358,0.24216577044316706,0.34980530317077696,0.2176886393986959
